STATE,DISTRICT,rape_cases,kidnapping_cases,assault_cases,domestic_cases,dowry_cases,trafficking_cases,other_ipc,total_crime_score,years_present,rape_avg,kidnapping_avg,assault_avg,domestic_avg,dowry_avg,trafficking_avg,other_ipc_avg,total_crime_avg,risk_label,risk_encoded
Madhya Pradesh,MORENA,180,138,116,151,40,0,1979,2604,1,180.0,138.0,116.0,151.0,40.0,0.0,1979.0,2604.0,High,1
Madhya Pradesh,Mandla,197,141,199,76,6,1,1217,1837,1,197.0,141.0,199.0,76.0,6.0,1.0,1217.0,1837.0,Low,0
Madhya Pradesh,Mandsaur,270,140,373,180,5,0,3276,4244,1,270.0,140.0,373.0,180.0,5.0,0.0,3276.0,4244.0,High,1
Madhya Pradesh,Morena,131,189,266,192,30,1,3058,3867,1,131.0,189.0,266.0,192.0,30.0,1.0,3058.0,3867.0,High,1
Madhya Pradesh,NARSINGHPUR,303,195,189,115,16,0,981,1799,1,303.0,195.0,189.0,115.0,16.0,0.0,981.0,1799.0,Low,0
Madhya Pradesh,NEEMUCH,147,137,84,62,0,0,1287,1717,1,147.0,137.0,84.0,62.0,0.0,0.0,1287.0,1717.0,Low,0
Madhya Pradesh,Narsinghpur,339,140,332,145,20,0,965,1941,1,339.0,140.0,332.0,145.0,20.0,0.0,965.0,1941.0,Low,0
Madhya Pradesh,Neemuch,141,68,178,43,3,0,1649,2082,1,141.0,68.0,178.0,43.0,3.0,0.0,1649.0,2082.0,Low,0
Madhya Pradesh,PANNA,135,40,85,29,14,0,1172,1475,1,135.0,40.0,85.0,29.0,14.0,0.0,1172.0,1475.0,Low,0
Madhya Pradesh,Panna,123,290,168,38,10,0,1204,1833,1,123.0,290.0,168.0,38.0,10.0,0.0,1204.0,1833.0,Low,0
Madhya Pradesh,RAISEN,345,104,204,94,9,0,1595,2351,1,345.0,104.0,204.0,94.0,9.0,0.0,1595.0,2351.0,High,1
Madhya Pradesh,RAJGARH,360,235,203,83,8,0,2873,3762,1,360.0,235.0,203.0,83.0,8.0,0.0,2873.0,3762.0,High,1
Madhya Pradesh,RATLAM,264,171,89,77,10,0,1317,1928,1,264.0,171.0,89.0,77.0,10.0,0.0,1317.0,1928.0,Low,0
Madhya Pradesh,REWA,339,94,178,127,47,0,2948,3733,1,339.0,94.0,178.0,127.0,47.0,0.0,2948.0,3733.0,High,1
Madhya Pradesh,Raisen,486,126,458,76,5,0,3034,4185,1,486.0,126.0,458.0,76.0,5.0,0.0,3034.0,4185.0,High,1
Madhya Pradesh,Rajgarh,284,112,477,134,5,0,3154,4166,1,284.0,112.0,477.0,134.0,5.0,0.0,3154.0,4166.0,High,1
Madhya Pradesh,Ratlam,207,344,314,129,5,4,1996,2999,1,207.0,344.0,314.0,129.0,5.0,4.0,1996.0,2999.0,High,1
Madhya Pradesh,Rewa,330,503,339,90,36,0,3912,5210,1,330.0,503.0,339.0,90.0,36.0,0.0,3912.0,5210.0,High,1
Madhya Pradesh,SAGAR,405,165,422,130,36,0,3547,4705,1,405.0,165.0,422.0,130.0,36.0,0.0,3547.0,4705.0,High,1
Madhya Pradesh,SATNA,372,115,204,135,35,0,3362,4223,1,372.0,115.0,204.0,135.0,35.0,0.0,3362.0,4223.0,High,1
Madhya Pradesh,SEONI,225,133,130,24,15,0,1674,2201,1,225.0,133.0,130.0,24.0,15.0,0.0,1674.0,2201.0,High,1
Madhya Pradesh,SHAHDOL,345,356,216,193,9,0,2336,3455,1,345.0,356.0,216.0,193.0,9.0,0.0,2336.0,3455.0,High,1
Madhya Pradesh,SHAJAPUR,132,60,113,37,2,0,436,780,1,132.0,60.0,113.0,37.0,2.0,0.0,436.0,780.0,Low,0
Madhya Pradesh,SHEOPUR,96,20,45,39,5,0,166,371,1,96.0,20.0,45.0,39.0,5.0,0.0,166.0,371.0,Low,0
Madhya Pradesh,SHIVPURI,318,94,211,78,14,0,2613,3328,1,318.0,94.0,211.0,78.0,14.0,0.0,2613.0,3328.0,High,1
Madhya Pradesh,SIDHI,138,212,116,70,17,0,1589,2142,1,138.0,212.0,116.0,70.0,17.0,0.0,1589.0,2142.0,High,1
Madhya Pradesh,SIHORE,285,112,116,69,14,0,2466,3062,1,285.0,112.0,116.0,69.0,14.0,0.0,2466.0,3062.0,High,1
Madhya Pradesh,SINGRAULI,114,250,111,74,18,0,1711,2278,1,114.0,250.0,111.0,74.0,18.0,0.0,1711.0,2278.0,High,1
Madhya Pradesh,Sagar,380,428,820,175,35,2,3926,5766,1,380.0,428.0,820.0,175.0,35.0,2.0,3926.0,5766.0,High,1
Madhya Pradesh,Satna,566,699,532,116,30,0,4220,6163,1,566.0,699.0,532.0,116.0,30.0,0.0,4220.0,6163.0,High,1
Madhya Pradesh,Sehore,372,289,330,158,12,0,2090,3251,1,372.0,289.0,330.0,158.0,12.0,0.0,2090.0,3251.0,High,1
Madhya Pradesh,Seoni,249,155,277,47,9,2,1745,2484,1,249.0,155.0,277.0,47.0,9.0,2.0,1745.0,2484.0,High,1
Madhya Pradesh,Shahdol,366,363,547,336,16,4,2669,4301,1,366.0,363.0,547.0,336.0,16.0,4.0,2669.0,4301.0,High,1
Madhya Pradesh,Shajapur,204,83,278,130,7,0,2089,2791,1,204.0,83.0,278.0,130.0,7.0,0.0,2089.0,2791.0,High,1
Madhya Pradesh,Sheopur,69,71,118,37,5,0,912,1212,1,69.0,71.0,118.0,37.0,5.0,0.0,912.0,1212.0,Low,0
Madhya Pradesh,Shivpuri,304,172,542,111,11,2,2891,4033,1,304.0,172.0,542.0,111.0,11.0,2.0,2891.0,4033.0,High,1
Madhya Pradesh,Sidhi,120,128,203,68,14,1,2186,2720,1,120.0,128.0,203.0,68.0,14.0,1.0,2186.0,2720.0,High,1
Madhya Pradesh,Singrauli,264,181,195,105,17,9,1763,2534,1,264.0,181.0,195.0,105.0,17.0,9.0,1763.0,2534.0,High,1
Madhya Pradesh,TIKAMGARH,201,106,140,40,14,0,1780,2281,1,201.0,106.0,140.0,40.0,14.0,0.0,1780.0,2281.0,High,1
Madhya Pradesh,Tikamgarh,277,158,272,42,15,0,1810,2574,1,277.0,158.0,272.0,42.0,15.0,0.0,1810.0,2574.0,High,1
Madhya Pradesh,Total,15284,13421,19647,6451,733,50,127869,183455,1,15284.0,13421.0,19647.0,6451.0,733.0,50.0,127869.0,183455.0,High,1
Madhya Pradesh,UJJAIN,339,117,232,207,13,0,3897,4805,1,339.0,117.0,232.0,207.0,13.0,0.0,3897.0,4805.0,High,1
Madhya Pradesh,UMARIYA,114,111,73,58,5,0,1056,1417,1,114.0,111.0,73.0,58.0,5.0,0.0,1056.0,1417.0,Low,0
Madhya Pradesh,Ujjain,378,263,593,285,11,1,4323,5854,1,378.0,263.0,593.0,285.0,11.0,1.0,4323.0,5854.0,High,1
Madhya Pradesh,Umaria,153,182,211,90,2,0,1546,2184,1,153.0,182.0,211.0,90.0,2.0,0.0,1546.0,2184.0,High,1
Madhya Pradesh,VIDISHA,375,362,240,123,20,0,2332,3452,1,375.0,362.0,240.0,123.0,20.0,0.0,2332.0,3452.0,High,1
Madhya Pradesh,Vidisha,469,276,616,162,21,0,2998,4542,1,469.0,276.0,616.0,162.0,21.0,0.0,2998.0,4542.0,High,1
Madhya Pradesh,ZZ TOTAL,13005,9581,8252,4988,776,0,114168,150770,1,13005.0,9581.0,8252.0,4988.0,776.0,0.0,114168.0,150770.0,High,1
Maharashtra,AHMEDNAGAR,315,216,243,397,10,0,1879,3060,1,315.0,216.0,243.0,397.0,10.0,0.0,1879.0,3060.0,High,1
Maharashtra,AKOLA,138,86,200,121,4,0,1059,1608,1,138.0,86.0,200.0,121.0,4.0,0.0,1059.0,1608.0,Low,0
Maharashtra,AMRAVATI COMMR.,78,76,96,38,2,0,901,1191,1,78.0,76.0,96.0,38.0,2.0,0.0,901.0,1191.0,Low,0
Maharashtra,AMRAVATI RURAL,234,151,317,175,1,0,1473,2351,1,234.0,151.0,317.0,175.0,1.0,0.0,1473.0,2351.0,High,1
Maharashtra,AURANGABAD COMMR.,66,133,173,151,5,0,716,1244,1,66.0,133.0,173.0,151.0,5.0,0.0,716.0,1244.0,Low,0
Maharashtra,AURANGABAD RURAL,108,61,167,273,14,0,1294,1917,1,108.0,61.0,167.0,273.0,14.0,0.0,1294.0,1917.0,Low,0
Maharashtra,Ahmednagar,310,202,546,264,13,0,1113,2448,1,310.0,202.0,546.0,264.0,13.0,0.0,1113.0,2448.0,High,1
Maharashtra,Akola,157,81,458,136,5,0,1724,2561,1,157.0,81.0,458.0,136.0,5.0,0.0,1724.0,2561.0,High,1
Maharashtra,Amravati Commr.,81,66,276,108,1,0,975,1507,1,81.0,66.0,276.0,108.0,1.0,0.0,975.0,1507.0,Low,0
Maharashtra,Amravati Rural,309,140,847,213,8,0,3196,4713,1,309.0,140.0,847.0,213.0,8.0,0.0,3196.0,4713.0,High,1
Maharashtra,Aurangabad Commr.,81,111,459,164,2,0,851,1668,1,81.0,111.0,459.0,164.0,2.0,0.0,851.0,1668.0,Low,0
Maharashtra,Aurangabad Rural,93,62,357,218,7,0,1350,2087,1,93.0,62.0,357.0,218.0,7.0,0.0,1350.0,2087.0,Low,0
Maharashtra,BEED,276,194,230,382,5,0,761,1848,1,276.0,194.0,230.0,382.0,5.0,0.0,761.0,1848.0,Low,0
Maharashtra,BHANDARA,120,53,74,52,0,0,666,965,1,120.0,53.0,74.0,52.0,0.0,0.0,666.0,965.0,Low,0
Maharashtra,BULDHANA,168,57,185,140,20,0,956,1526,1,168.0,57.0,185.0,140.0,20.0,0.0,956.0,1526.0,Low,0
Maharashtra,Beed,210,116,547,316,3,0,1156,2348,1,210.0,116.0,547.0,316.0,3.0,0.0,1156.0,2348.0,High,1
Maharashtra,Bhandara,84,44,160,40,3,0,528,859,1,84.0,44.0,160.0,40.0,3.0,0.0,528.0,859.0,Low,0
Maharashtra,Buldhana,171,81,542,152,22,0,1690,2658,1,171.0,81.0,542.0,152.0,22.0,0.0,1690.0,2658.0,High,1
Maharashtra,CHANDRAPUR,264,101,179,180,8,0,1453,2185,1,264.0,101.0,179.0,180.0,8.0,0.0,1453.0,2185.0,High,1
Maharashtra,Chandrapur,298,78,476,203,2,0,1474,2531,1,298.0,78.0,476.0,203.0,2.0,0.0,1474.0,2531.0,High,1
Maharashtra,DHULE,120,79,58,228,6,0,1010,1501,1,120.0,79.0,58.0,228.0,6.0,0.0,1010.0,1501.0,Low,0
Maharashtra,Dhule,105,61,201,207,11,0,671,1256,1,105.0,61.0,201.0,207.0,11.0,0.0,671.0,1256.0,Low,0
Maharashtra,GADCHIROLI,99,17,53,14,0,0,227,410,1,99.0,17.0,53.0,14.0,0.0,0.0,227.0,410.0,Low,0
Maharashtra,GONDIA,156,69,94,55,1,0,575,950,1,156.0,69.0,94.0,55.0,1.0,0.0,575.0,950.0,Low,0
Maharashtra,Gadchiroli,67,14,66,16,0,0,191,354,1,67.0,14.0,66.0,16.0,0.0,0.0,191.0,354.0,Low,0
Maharashtra,Gondia,174,26,229,46,6,0,561,1042,1,174.0,26.0,229.0,46.0,6.0,0.0,561.0,1042.0,Low,0
Maharashtra,HINGOLI,45,42,55,86,4,0,397,629,1,45.0,42.0,55.0,86.0,4.0,0.0,397.0,629.0,Low,0
Maharashtra,Hingoli,72,53,160,83,4,0,812,1184,1,72.0,53.0,160.0,83.0,4.0,0.0,812.0,1184.0,Low,0
Maharashtra,JALGAON,174,171,238,425,2,0,1323,2333,1,174.0,171.0,238.0,425.0,2.0,0.0,1323.0,2333.0,High,1
Maharashtra,JALNA,105,91,132,351,50,0,539,1268,1,105.0,91.0,132.0,351.0,50.0,0.0,539.0,1268.0,Low,0
Maharashtra,Jalgaon,198,160,728,374,1,0,2202,3663,1,198.0,160.0,728.0,374.0,1.0,0.0,2202.0,3663.0,High,1
Maharashtra,Jalna,99,72,378,289,13,0,1051,1902,1,99.0,72.0,378.0,289.0,13.0,0.0,1051.0,1902.0,Low,0
Maharashtra,KOLHAPUR,252,149,117,204,14,0,1075,1811,1,252.0,149.0,117.0,204.0,14.0,0.0,1075.0,1811.0,Low,0
Maharashtra,Kolhapur,252,106,359,150,8,0,883,1758,1,252.0,106.0,359.0,150.0,8.0,0.0,883.0,1758.0,Low,0
Maharashtra,LATUR,111,114,116,297,4,0,828,1470,1,111.0,114.0,116.0,297.0,4.0,0.0,828.0,1470.0,Low,0
Maharashtra,Latur,171,168,350,323,4,0,1215,2231,1,171.0,168.0,350.0,323.0,4.0,0.0,1215.0,2231.0,High,1
Maharashtra,MUMBAI COMMR.,1173,1013,1163,602,21,0,7337,11309,1,1173.0,1013.0,1163.0,602.0,21.0,0.0,7337.0,11309.0,High,1
Maharashtra,MUMBAI RLY.,18,19,41,0,0,0,119,197,1,18.0,19.0,41.0,0.0,0.0,0.0,119.0,197.0,Low,0
Maharashtra,Mumbai Commr.,1823,1007,3615,563,22,84,9140,16254,1,1823.0,1007.0,3615.0,563.0,22.0,84.0,9140.0,16254.0,High,1
Maharashtra,Mumbai Railway,3,34,114,0,0,1,136,288,1,3.0,34.0,114.0,0.0,0.0,1.0,136.0,288.0,Low,0
Maharashtra,NAGPUR COMMR.,273,316,209,218,4,0,2182,3202,1,273.0,316.0,209.0,218.0,4.0,0.0,2182.0,3202.0,High,1
Maharashtra,NAGPUR RLY.,6,10,15,1,0,0,87,119,1,6.0,10.0,15.0,1.0,0.0,0.0,87.0,119.0,Low,0
Maharashtra,NAGPUR RURAL,225,93,149,82,4,0,1364,1917,1,225.0,93.0,149.0,82.0,4.0,0.0,1364.0,1917.0,Low,0
Maharashtra,NANDED,192,170,135,341,30,0,1433,2301,1,192.0,170.0,135.0,341.0,30.0,0.0,1433.0,2301.0,High,1
Maharashtra,NANDURBAR,69,59,44,75,1,0,516,764,1,69.0,59.0,44.0,75.0,1.0,0.0,516.0,764.0,Low,0
Maharashtra,NASIK COMMR.,60,78,96,181,7,0,1954,2376,1,60.0,78.0,96.0,181.0,7.0,0.0,1954.0,2376.0,High,1
Maharashtra,NASIK RURAL,255,134,224,405,9,0,1839,2866,1,255.0,134.0,224.0,405.0,9.0,0.0,1839.0,2866.0,High,1
Maharashtra,NAVI MUMBAI,207,204,138,139,8,0,1085,1781,1,207.0,204.0,138.0,139.0,8.0,0.0,1085.0,1781.0,Low,0
Maharashtra,Nagpur Commr.,341,288,583,234,10,1,2339,3796,1,341.0,288.0,583.0,234.0,10.0,1.0,2339.0,3796.0,High,1
Maharashtra,Nagpur Railway,9,2,40,0,0,0,86,137,1,9.0,2.0,40.0,0.0,0.0,0.0,86.0,137.0,Low,0
Maharashtra,Nagpur Rural,195,69,399,85,4,0,1148,1900,1,195.0,69.0,399.0,85.0,4.0,0.0,1148.0,1900.0,Low,0
Maharashtra,Nanded,129,135,297,180,6,0,1683,2430,1,129.0,135.0,297.0,180.0,6.0,0.0,1683.0,2430.0,High,1
Maharashtra,Nandurbar,75,41,76,47,2,0,417,658,1,75.0,41.0,76.0,47.0,2.0,0.0,417.0,658.0,Low,0
Maharashtra,Nasik Commr.,84,112,205,200,3,1,930,1535,1,84.0,112.0,205.0,200.0,3.0,1.0,930.0,1535.0,Low,0
Maharashtra,Nasik Rural,261,206,453,383,17,0,1140,2460,1,261.0,206.0,453.0,383.0,17.0,0.0,1140.0,2460.0,High,1
Maharashtra,Navi Mumbai,264,274,365,131,6,0,986,2026,1,264.0,274.0,365.0,131.0,6.0,0.0,986.0,2026.0,Low,0
Maharashtra,OSMANABAD,144,100,127,166,4,0,609,1150,1,144.0,100.0,127.0,166.0,4.0,0.0,609.0,1150.0,Low,0
Maharashtra,Osmanabad,129,54,257,117,5,0,702,1264,1,129.0,54.0,257.0,117.0,5.0,0.0,702.0,1264.0,Low,0
Maharashtra,PARBHANI,120,169,132,271,4,0,479,1175,1,120.0,169.0,132.0,271.0,4.0,0.0,479.0,1175.0,Low,0
Maharashtra,PUNE COMMR.,513,479,304,344,9,0,2421,4070,1,513.0,479.0,304.0,344.0,9.0,0.0,2421.0,4070.0,High,1
Maharashtra,PUNE RLY.,9,6,6,0,0,0,37,58,1,9.0,6.0,6.0,0.0,0.0,0.0,37.0,58.0,Low,0
Maharashtra,PUNE RURAL,450,276,277,224,6,0,1742,2975,1,450.0,276.0,277.0,224.0,6.0,0.0,1742.0,2975.0,High,1
Maharashtra,Palghar,294,170,388,73,1,0,594,1520,1,294.0,170.0,388.0,73.0,1.0,0.0,594.0,1520.0,Low,0
Maharashtra,Parbhani,114,91,282,251,5,0,1249,1992,1,114.0,91.0,282.0,251.0,5.0,0.0,1249.0,1992.0,Low,0
Maharashtra,Pune Commr.,567,381,1006,391,20,0,2065,4430,1,567.0,381.0,1006.0,391.0,20.0,0.0,2065.0,4430.0,High,1
Maharashtra,Pune Railway,6,6,10,0,1,0,35,58,1,6.0,6.0,10.0,0.0,1.0,0.0,35.0,58.0,Low,0
Maharashtra,Pune Rural,442,301,760,219,13,0,1773,3508,1,442.0,301.0,760.0,219.0,13.0,0.0,1773.0,3508.0,High,1
Maharashtra,RAIGAD,126,48,92,80,4,0,574,924,1,126.0,48.0,92.0,80.0,4.0,0.0,574.0,924.0,Low,0
Maharashtra,RATNAGIRI,81,38,82,39,0,0,371,611,1,81.0,38.0,82.0,39.0,0.0,0.0,371.0,611.0,Low,0
Maharashtra,Raigad,142,82,213,54,2,0,411,904,1,142.0,82.0,213.0,54.0,2.0,0.0,411.0,904.0,Low,0
Maharashtra,Ratnagiri,103,37,128,26,0,0,255,549,1,103.0,37.0,128.0,26.0,0.0,0.0,255.0,549.0,Low,0
Maharashtra,SANGLI,231,123,141,141,8,0,687,1331,1,231.0,123.0,141.0,141.0,8.0,0.0,687.0,1331.0,Low,0
Maharashtra,SATARA,264,165,297,201,4,0,1162,2093,1,264.0,165.0,297.0,201.0,4.0,0.0,1162.0,2093.0,Low,0
Maharashtra,SINDHUDURG,33,19,50,12,0,0,181,295,1,33.0,19.0,50.0,12.0,0.0,0.0,181.0,295.0,Low,0
Maharashtra,SOLAPUR COMMR.,111,103,53,63,1,0,362,693,1,111.0,103.0,53.0,63.0,1.0,0.0,362.0,693.0,Low,0
Maharashtra,SOLAPUR RURAL,246,103,149,109,1,0,958,1566,1,246.0,103.0,149.0,109.0,1.0,0.0,958.0,1566.0,Low,0
Maharashtra,Sangli,199,119,319,108,6,0,2359,3110,1,199.0,119.0,319.0,108.0,6.0,0.0,2359.0,3110.0,High,1
Maharashtra,Satara,291,167,494,188,4,0,1557,2701,1,291.0,167.0,494.0,188.0,4.0,0.0,1557.0,2701.0,High,1
Maharashtra,Sindhudurg,37,16,91,4,0,0,160,308,1,37.0,16.0,91.0,4.0,0.0,0.0,160.0,308.0,Low,0
Maharashtra,Solapur Commr.,117,75,111,52,3,0,400,758,1,117.0,75.0,111.0,52.0,3.0,0.0,400.0,758.0,Low,0
Maharashtra,Solapur Rural,293,146,477,122,2,0,1829,2869,1,293.0,146.0,477.0,122.0,2.0,0.0,1829.0,2869.0,High,1
Maharashtra,THANE COMMR.,546,782,467,423,14,0,1784,4016,1,546.0,782.0,467.0,423.0,14.0,0.0,1784.0,4016.0,High,1
Maharashtra,THANE RURAL,399,216,246,217,8,0,1008,2094,1,399.0,216.0,246.0,217.0,8.0,0.0,1008.0,2094.0,Low,0
Maharashtra,Thane Commr.,645,768,1191,351,13,22,1931,4921,1,645.0,768.0,1191.0,351.0,13.0,22.0,1931.0,4921.0,High,1
Maharashtra,Thane Rural,225,136,369,103,3,0,761,1597,1,225.0,136.0,369.0,103.0,3.0,0.0,761.0,1597.0,Low,0
Maharashtra,Total,10329,6780,21577,7696,279,109,62286,109056,1,10329.0,6780.0,21577.0,7696.0,279.0,109.0,62286.0,109056.0,High,1
Maharashtra,WARDHA,219,149,227,116,1,0,1203,1915,1,219.0,149.0,227.0,116.0,1.0,0.0,1203.0,1915.0,Low,0
Maharashtra,WASHIM,78,69,153,142,10,0,757,1209,1,78.0,69.0,153.0,142.0,10.0,0.0,757.0,1209.0,Low,0
Maharashtra,Wardha,186,62,392,98,1,0,1620,2359,1,186.0,62.0,392.0,98.0,1.0,0.0,1620.0,2359.0,High,1
Maharashtra,Washim,99,62,367,113,5,0,867,1513,1,99.0,62.0,367.0,113.0,5.0,0.0,867.0,1513.0,Low,0
Maharashtra,YAVATMAL,312,353,388,381,12,0,5849,7295,1,312.0,353.0,388.0,381.0,12.0,0.0,5849.0,7295.0,High,1
Maharashtra,Yavatmal,324,298,1436,301,12,0,4070,6441,1,324.0,298.0,1436.0,301.0,12.0,0.0,4070.0,6441.0,High,1
Maharashtra,ZZ TOTAL,9189,7154,8132,8542,320,0,55232,88569,1,9189.0,7154.0,8132.0,8542.0,320.0,0.0,55232.0,88569.0,High,1
Manipur,BISHNUPUR,21,18,3,1,0,0,104,147,1,21.0,18.0,3.0,1.0,0.0,0.0,104.0,147.0,Low,0
Manipur,Bishnupur,27,19,12,3,0,0,44,105,1,27.0,19.0,12.0,3.0,0.0,0.0,44.0,105.0,Low,0
Manipur,C. I. D.,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0
Manipur,CHANDEL,3,8,0,0,0,0,16,27,1,3.0,8.0,0.0,0.0,0.0,0.0,16.0,27.0,Low,0
Manipur,CHURACHANDPUR,0,13,2,0,0,0,16,31,1,0.0,13.0,2.0,0.0,0.0,0.0,16.0,31.0,Low,0
Manipur,CID,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,0
Manipur,Chandel,0,2,2,0,0,0,17,21,1,0.0,2.0,2.0,0.0,0.0,0.0,17.0,21.0,Low,0
Manipur,Churachandpur,15,8,6,0,0,0,29,58,1,15.0,8.0,6.0,0.0,0.0,0.0,29.0,58.0,Low,0
Manipur,IMPHAL EAST,36,130,9,8,0,0,124,307,1,36.0,130.0,9.0,8.0,0.0,0.0,124.0,307.0,Low,0
Manipur,IMPHAL WEST,78,152,34,9,0,0,412,685,1,78.0,152.0,34.0,9.0,0.0,0.0,412.0,685.0,Low,0
Manipur,Imphal East,60,44,14,8,1,1,46,174,1,60.0,44.0,14.0,8.0,1.0,1.0,46.0,174.0,Low,0
Manipur,Imphal West,61,84,88,14,0,2,152,401,1,61.0,84.0,88.0,14.0,0.0,2.0,152.0,401.0,Low,0
Manipur,SENAPATI,0,27,0,1,0,0,43,71,1,0.0,27.0,0.0,1.0,0.0,0.0,43.0,71.0,Low,0
Manipur,Senapati,3,12,4,0,0,0,35,54,1,3.0,12.0,4.0,0.0,0.0,0.0,35.0,54.0,Low,0
Manipur,TAMENGLONG,0,14,1,0,0,0,24,39,1,0.0,14.0,1.0,0.0,0.0,0.0,24.0,39.0,Low,0
Manipur,THOUBAL,72,114,9,9,0,0,169,373,1,72.0,114.0,9.0,9.0,0.0,0.0,169.0,373.0,Low,0
Manipur,Tamenglong,0,11,0,0,0,0,33,44,1,0.0,11.0,0.0,0.0,0.0,0.0,33.0,44.0,Low,0
Manipur,Thoubal,57,108,70,16,0,0,39,290,1,57.0,108.0,70.0,16.0,0.0,0.0,39.0,290.0,Low,0
Manipur,Total,226,291,196,41,1,3,404,1162,1,226.0,291.0,196.0,41.0,1.0,3.0,404.0,1162.0,Low,0
Manipur,UKHRUL,6,11,1,1,0,0,15,34,1,6.0,11.0,1.0,1.0,0.0,0.0,15.0,34.0,Low,0
Manipur,Ukhrul,3,3,0,0,0,0,9,15,1,3.0,3.0,0.0,0.0,0.0,0.0,9.0,15.0,Low,0
Manipur,ZZ TOTAL,216,487,59,29,0,0,923,1714,1,216.0,487.0,59.0,29.0,0.0,0.0,923.0,1714.0,Low,0
Meghalaya,GARO HILLS EAST,15,15,6,0,0,0,74,110,1,15.0,15.0,6.0,0.0,0.0,0.0,74.0,110.0,Low,0
Meghalaya,GARO HILLS NORTH,3,41,0,1,0,0,25,70,1,3.0,41.0,0.0,1.0,0.0,0.0,25.0,70.0,Low,0
Meghalaya,GARO HILLS SOUTH,21,21,2,1,0,0,43,88,1,21.0,21.0,2.0,1.0,0.0,0.0,43.0,88.0,Low,0
Meghalaya,GARO HILLS SOUTH W.,30,7,5,0,0,0,20,62,1,30.0,7.0,5.0,0.0,0.0,0.0,20.0,62.0,Low,0
Meghalaya,GARO HILLS WEST,45,37,16,6,0,0,92,196,1,45.0,37.0,16.0,6.0,0.0,0.0,92.0,196.0,Low,0
Meghalaya,Garo Hills East,9,7,7,0,0,0,18,41,1,9.0,7.0,7.0,0.0,0.0,0.0,18.0,41.0,Low,0
Meghalaya,Garo Hills North,9,27,16,1,0,0,21,74,1,9.0,27.0,16.0,1.0,0.0,0.0,21.0,74.0,Low,0
Meghalaya,Garo Hills South,9,32,6,3,0,0,13,63,1,9.0,32.0,6.0,3.0,0.0,0.0,13.0,63.0,Low,0
Meghalaya,Garo Hills South West,12,8,17,1,0,0,5,43,1,12.0,8.0,17.0,1.0,0.0,0.0,5.0,43.0,Low,0
Meghalaya,Garo Hills West,40,62,29,10,0,0,122,263,1,40.0,62.0,29.0,10.0,0.0,0.0,122.0,263.0,Low,0
Meghalaya,JAINTIA HILLS EAST,42,41,3,0,0,0,67,153,1,42.0,41.0,3.0,0.0,0.0,0.0,67.0,153.0,Low,0
Meghalaya,JAINTIA HILLS WEST,72,4,10,2,0,0,83,171,1,72.0,4.0,10.0,2.0,0.0,0.0,83.0,171.0,Low,0
Meghalaya,Jaintia Hills East,33,7,14,0,0,0,76,130,1,33.0,7.0,14.0,0.0,0.0,0.0,76.0,130.0,Low,0
Meghalaya,Jaintia Hills West,30,9,13,1,0,0,104,157,1,30.0,9.0,13.0,1.0,0.0,0.0,104.0,157.0,Low,0
Meghalaya,KHASI HILLS EAST,165,91,32,11,2,0,258,559,1,165.0,91.0,32.0,11.0,2.0,0.0,258.0,559.0,Low,0
Meghalaya,KHASI HILLS SOUTH W.,33,6,2,2,0,0,11,54,1,33.0,6.0,2.0,2.0,0.0,0.0,11.0,54.0,Low,0
Meghalaya,KHASI HILLS WEST,36,16,14,0,0,0,64,130,1,36.0,16.0,14.0,0.0,0.0,0.0,64.0,130.0,Low,0
Meghalaya,Khasi Hills East,54,45,125,26,0,0,292,542,1,54.0,45.0,125.0,26.0,0.0,0.0,292.0,542.0,Low,0
Meghalaya,Khasi Hills South West,36,0,7,0,1,0,8,52,1,36.0,0.0,7.0,0.0,1.0,0.0,8.0,52.0,Low,0
Meghalaya,Khasi Hills West,57,9,8,0,0,0,115,189,1,57.0,9.0,8.0,0.0,0.0,0.0,115.0,189.0,Low,0
Meghalaya,RI-BHOI,87,32,8,0,0,0,74,201,1,87.0,32.0,8.0,0.0,0.0,0.0,74.0,201.0,Low,0
Meghalaya,Ri-Bhoi,91,10,22,0,0,0,49,172,1,91.0,10.0,22.0,0.0,0.0,0.0,49.0,172.0,Low,0
Meghalaya,Total,380,216,264,42,1,0,823,1726,1,380.0,216.0,264.0,42.0,1.0,0.0,823.0,1726.0,Low,0
Meghalaya,ZZ TOTAL,549,311,98,23,2,0,811,1794,1,549.0,311.0,98.0,23.0,2.0,0.0,811.0,1794.0,Low,0
Mizoram,AIZAWL,111,5,37,5,0,0,105,263,1,111.0,5.0,37.0,5.0,0.0,0.0,105.0,263.0,Low,0
Mizoram,Aizawl,117,4,116,5,0,0,56,298,1,117.0,4.0,116.0,5.0,0.0,0.0,56.0,298.0,Low,0
Mizoram,CHAMPHAI,36,2,5,0,0,0,26,69,1,36.0,2.0,5.0,0.0,0.0,0.0,26.0,69.0,Low,0
Mizoram,Champhai,66,1,29,0,0,0,18,114,1,66.0,1.0,29.0,0.0,0.0,0.0,18.0,114.0,Low,0
